CID,IUPACName,IsomericSMILES,MolecularFormula,MolecularWeight,Synonyms,HBondDonorCount,HBondAcceptorCount
"107680","3-(aminomethyl)-2,5,9-trimethylfuro[3,2-g]chromen-7-one","CC1=CC(=O)OC2=C(C3=C(C=C12)C(=C(O3)C)CN)C","C15H15NO3","257.28","['Aminomethyltrioxsalen', '64358-50-5', "4'-Aminomethyl-4,5',8-trimethylpsoralen", '3-(Aminomethyl)-2,5,9-trimethyl-7H-furo[3,2-g]chromen-7-one', 'UNII-9RZS3WBN9X', '9RZS3WBN9X', '3-(aminomethyl)-2,5,9-trimethylfuro[3,2-g]chromen-7-one', '7H-Furo(3,2-g)(1)benzopyran-7-one, 3-(aminomethyl)-2,5,9-trimethyl-', 'Aminomethylpsoralen', '3-(Aminomethyl)-2,5,9-trimethyl-7H-furo(3,2-g)(1)benzopyran-7-one', '3-(Aminomethyl)-2,5,9-trimethyl-7H-furo[3,2-g][1]benzopyran-7-one', '5-Amtp', 'NSC291836', '3H-Amt', 'Aminomethyltrimethylpsoralen', "4'-aminomethyltrioxsalen", "(3H)4'-Aminomethyl-4,5',8-trimethylpsoralen", 'SCHEMBL410269', 'CHEMBL2009436', 'ZINC57192', 'DTXSID70982900', 'NCI60_002399', '3-(aminomethyl)-2,5,9-trimethyl-furo[3,2-g]chromen-7-one', '{7H-Furo[3,2-g][1]benzopyran-7-one,} 3-(aminomethyl)-2,5, 9-trimethyl-, hydrochloride']","1","4"
"107680","3-(aminomethyl)-2,5,9-trimethylfuro[3,2-g]chromen-7-one","CC1=CC(=O)OC2=C(C3=C(C=C12)C(=C(O3)C)CN)C","C15H15NO3","257.28","['Aminomethyltrioxsalen', '64358-50-5', "4'-Aminomethyl-4,5',8-trimethylpsoralen", '3-(Aminomethyl)-2,5,9-trimethyl-7H-furo[3,2-g]chromen-7-one', 'UNII-9RZS3WBN9X', '9RZS3WBN9X', '3-(aminomethyl)-2,5,9-trimethylfuro[3,2-g]chromen-7-one', '7H-Furo(3,2-g)(1)benzopyran-7-one, 3-(aminomethyl)-2,5,9-trimethyl-', 'Aminomethylpsoralen', '3-(Aminomethyl)-2,5,9-trimethyl-7H-furo(3,2-g)(1)benzopyran-7-one', '3-(Aminomethyl)-2,5,9-trimethyl-7H-furo[3,2-g][1]benzopyran-7-one', '5-Amtp', 'NSC291836', '3H-Amt', 'Aminomethyltrimethylpsoralen', "4'-aminomethyltrioxsalen", "(3H)4'-Aminomethyl-4,5',8-trimethylpsoralen", 'SCHEMBL410269', 'CHEMBL2009436', 'ZINC57192', 'DTXSID70982900', 'NCI60_002399', '3-(aminomethyl)-2,5,9-trimethyl-furo[3,2-g]chromen-7-one', '{7H-Furo[3,2-g][1]benzopyran-7-one,} 3-(aminomethyl)-2,5, 9-trimethyl-, hydrochloride']","1","4"
"107680","3-(aminomethyl)-2,5,9-trimethylfuro[3,2-g]chromen-7-one","CC1=CC(=O)OC2=C(C3=C(C=C12)C(=C(O3)C)CN)C","C15H15NO3","257.28","['Aminomethyltrioxsalen', '64358-50-5', "4'-Aminomethyl-4,5',8-trimethylpsoralen", '3-(Aminomethyl)-2,5,9-trimethyl-7H-furo[3,2-g]chromen-7-one', 'UNII-9RZS3WBN9X', '9RZS3WBN9X', '3-(aminomethyl)-2,5,9-trimethylfuro[3,2-g]chromen-7-one', '7H-Furo(3,2-g)(1)benzopyran-7-one, 3-(aminomethyl)-2,5,9-trimethyl-', 'Aminomethylpsoralen', '3-(Aminomethyl)-2,5,9-trimethyl-7H-furo(3,2-g)(1)benzopyran-7-one', '3-(Aminomethyl)-2,5,9-trimethyl-7H-furo[3,2-g][1]benzopyran-7-one', '5-Amtp', 'NSC291836', '3H-Amt', 'Aminomethyltrimethylpsoralen', "4'-aminomethyltrioxsalen", "(3H)4'-Aminomethyl-4,5',8-trimethylpsoralen", 'SCHEMBL410269', 'CHEMBL2009436', 'ZINC57192', 'DTXSID70982900', 'NCI60_002399', '3-(aminomethyl)-2,5,9-trimethyl-furo[3,2-g]chromen-7-one', '{7H-Furo[3,2-g][1]benzopyran-7-one,} 3-(aminomethyl)-2,5, 9-trimethyl-, hydrochloride']","1","4"
"107680","3-(aminomethyl)-2,5,9-trimethylfuro[3,2-g]chromen-7-one","CC1=CC(=O)OC2=C(C3=C(C=C12)C(=C(O3)C)CN)C","C15H15NO3","257.28","['Aminomethyltrioxsalen', '64358-50-5', "4'-Aminomethyl-4,5',8-trimethylpsoralen", '3-(Aminomethyl)-2,5,9-trimethyl-7H-furo[3,2-g]chromen-7-one', 'UNII-9RZS3WBN9X', '9RZS3WBN9X', '3-(aminomethyl)-2,5,9-trimethylfuro[3,2-g]chromen-7-one', '7H-Furo(3,2-g)(1)benzopyran-7-one, 3-(aminomethyl)-2,5,9-trimethyl-', 'Aminomethylpsoralen', '3-(Aminomethyl)-2,5,9-trimethyl-7H-furo(3,2-g)(1)benzopyran-7-one', '3-(Aminomethyl)-2,5,9-trimethyl-7H-furo[3,2-g][1]benzopyran-7-one', '5-Amtp', 'NSC291836', '3H-Amt', 'Aminomethyltrimethylpsoralen', "4'-aminomethyltrioxsalen", "(3H)4'-Aminomethyl-4,5',8-trimethylpsoralen", 'SCHEMBL410269', 'CHEMBL2009436', 'ZINC57192', 'DTXSID70982900', 'NCI60_002399', '3-(aminomethyl)-2,5,9-trimethyl-furo[3,2-g]chromen-7-one', '{7H-Furo[3,2-g][1]benzopyran-7-one,} 3-(aminomethyl)-2,5, 9-trimethyl-, hydrochloride']","1","4"
"107680","3-(aminomethyl)-2,5,9-trimethylfuro[3,2-g]chromen-7-one","CC1=CC(=O)OC2=C(C3=C(C=C12)C(=C(O3)C)CN)C","C15H15NO3","257.28","['Aminomethyltrioxsalen', '64358-50-5', "4'-Aminomethyl-4,5',8-trimethylpsoralen", '3-(Aminomethyl)-2,5,9-trimethyl-7H-furo[3,2-g]chromen-7-one', 'UNII-9RZS3WBN9X', '9RZS3WBN9X', '3-(aminomethyl)-2,5,9-trimethylfuro[3,2-g]chromen-7-one', '7H-Furo(3,2-g)(1)benzopyran-7-one, 3-(aminomethyl)-2,5,9-trimethyl-', 'Aminomethylpsoralen', '3-(Aminomethyl)-2,5,9-trimethyl-7H-furo(3,2-g)(1)benzopyran-7-one', '3-(Aminomethyl)-2,5,9-trimethyl-7H-furo[3,2-g][1]benzopyran-7-one', '5-Amtp', 'NSC291836', '3H-Amt', 'Aminomethyltrimethylpsoralen', "4'-aminomethyltrioxsalen", "(3H)4'-Aminomethyl-4,5',8-trimethylpsoralen", 'SCHEMBL410269', 'CHEMBL2009436', 'ZINC57192', 'DTXSID70982900', 'NCI60_002399', '3-(aminomethyl)-2,5,9-trimethyl-furo[3,2-g]chromen-7-one', '{7H-Furo[3,2-g][1]benzopyran-7-one,} 3-(aminomethyl)-2,5, 9-trimethyl-, hydrochloride']","1","4"
"107680","3-(aminomethyl)-2,5,9-trimethylfuro[3,2-g]chromen-7-one","CC1=CC(=O)OC2=C(C3=C(C=C12)C(=C(O3)C)CN)C","C15H15NO3","257.28","['Aminomethyltrioxsalen', '64358-50-5', "4'-Aminomethyl-4,5',8-trimethylpsoralen", '3-(Aminomethyl)-2,5,9-trimethyl-7H-furo[3,2-g]chromen-7-one', 'UNII-9RZS3WBN9X', '9RZS3WBN9X', '3-(aminomethyl)-2,5,9-trimethylfuro[3,2-g]chromen-7-one', '7H-Furo(3,2-g)(1)benzopyran-7-one, 3-(aminomethyl)-2,5,9-trimethyl-', 'Aminomethylpsoralen', '3-(Aminomethyl)-2,5,9-trimethyl-7H-furo(3,2-g)(1)benzopyran-7-one', '3-(Aminomethyl)-2,5,9-trimethyl-7H-furo[3,2-g][1]benzopyran-7-one', '5-Amtp', 'NSC291836', '3H-Amt', 'Aminomethyltrimethylpsoralen', "4'-aminomethyltrioxsalen", "(3H)4'-Aminomethyl-4,5',8-trimethylpsoralen", 'SCHEMBL410269', 'CHEMBL2009436', 'ZINC57192', 'DTXSID70982900', 'NCI60_002399', '3-(aminomethyl)-2,5,9-trimethyl-furo[3,2-g]chromen-7-one', '{7H-Furo[3,2-g][1]benzopyran-7-one,} 3-(aminomethyl)-2,5, 9-trimethyl-, hydrochloride']","1","4"
"107680","3-(aminomethyl)-2,5,9-trimethylfuro[3,2-g]chromen-7-one","CC1=CC(=O)OC2=C(C3=C(C=C12)C(=C(O3)C)CN)C","C15H15NO3","257.28","['Aminomethyltrioxsalen', '64358-50-5', "4'-Aminomethyl-4,5',8-trimethylpsoralen", '3-(Aminomethyl)-2,5,9-trimethyl-7H-furo[3,2-g]chromen-7-one', 'UNII-9RZS3WBN9X', '9RZS3WBN9X', '3-(aminomethyl)-2,5,9-trimethylfuro[3,2-g]chromen-7-one', '7H-Furo(3,2-g)(1)benzopyran-7-one, 3-(aminomethyl)-2,5,9-trimethyl-', 'Aminomethylpsoralen', '3-(Aminomethyl)-2,5,9-trimethyl-7H-furo(3,2-g)(1)benzopyran-7-one', '3-(Aminomethyl)-2,5,9-trimethyl-7H-furo[3,2-g][1]benzopyran-7-one', '5-Amtp', 'NSC291836', '3H-Amt', 'Aminomethyltrimethylpsoralen', "4'-aminomethyltrioxsalen", "(3H)4'-Aminomethyl-4,5',8-trimethylpsoralen", 'SCHEMBL410269', 'CHEMBL2009436', 'ZINC57192', 'DTXSID70982900', 'NCI60_002399', '3-(aminomethyl)-2,5,9-trimethyl-furo[3,2-g]chromen-7-one', '{7H-Furo[3,2-g][1]benzopyran-7-one,} 3-(aminomethyl)-2,5, 9-trimethyl-, hydrochloride']","1","4"
"107680","3-(aminomethyl)-2,5,9-trimethylfuro[3,2-g]chromen-7-one","CC1=CC(=O)OC2=C(C3=C(C=C12)C(=C(O3)C)CN)C","C15H15NO3","257.28","['Aminomethyltrioxsalen', '64358-50-5', "4'-Aminomethyl-4,5',8-trimethylpsoralen", '3-(Aminomethyl)-2,5,9-trimethyl-7H-furo[3,2-g]chromen-7-one', 'UNII-9RZS3WBN9X', '9RZS3WBN9X', '3-(aminomethyl)-2,5,9-trimethylfuro[3,2-g]chromen-7-one', '7H-Furo(3,2-g)(1)benzopyran-7-one, 3-(aminomethyl)-2,5,9-trimethyl-', 'Aminomethylpsoralen', '3-(Aminomethyl)-2,5,9-trimethyl-7H-furo(3,2-g)(1)benzopyran-7-one', '3-(Aminomethyl)-2,5,9-trimethyl-7H-furo[3,2-g][1]benzopyran-7-one', '5-Amtp', 'NSC291836', '3H-Amt', 'Aminomethyltrimethylpsoralen', "4'-aminomethyltrioxsalen", "(3H)4'-Aminomethyl-4,5',8-trimethylpsoralen", 'SCHEMBL410269', 'CHEMBL2009436', 'ZINC57192', 'DTXSID70982900', 'NCI60_002399', '3-(aminomethyl)-2,5,9-trimethyl-furo[3,2-g]chromen-7-one', '{7H-Furo[3,2-g][1]benzopyran-7-one,} 3-(aminomethyl)-2,5, 9-trimethyl-, hydrochloride']","1","4"
"107680","3-(aminomethyl)-2,5,9-trimethylfuro[3,2-g]chromen-7-one","CC1=CC(=O)OC2=C(C3=C(C=C12)C(=C(O3)C)CN)C","C15H15NO3","257.28","['Aminomethyltrioxsalen', '64358-50-5', "4'-Aminomethyl-4,5',8-trimethylpsoralen", '3-(Aminomethyl)-2,5,9-trimethyl-7H-furo[3,2-g]chromen-7-one', 'UNII-9RZS3WBN9X', '9RZS3WBN9X', '3-(aminomethyl)-2,5,9-trimethylfuro[3,2-g]chromen-7-one', '7H-Furo(3,2-g)(1)benzopyran-7-one, 3-(aminomethyl)-2,5,9-trimethyl-', 'Aminomethylpsoralen', '3-(Aminomethyl)-2,5,9-trimethyl-7H-furo(3,2-g)(1)benzopyran-7-one', '3-(Aminomethyl)-2,5,9-trimethyl-7H-furo[3,2-g][1]benzopyran-7-one', '5-Amtp', 'NSC291836', '3H-Amt', 'Aminomethyltrimethylpsoralen', "4'-aminomethyltrioxsalen", "(3H)4'-Aminomethyl-4,5',8-trimethylpsoralen", 'SCHEMBL410269', 'CHEMBL2009436', 'ZINC57192', 'DTXSID70982900', 'NCI60_002399', '3-(aminomethyl)-2,5,9-trimethyl-furo[3,2-g]chromen-7-one', '{7H-Furo[3,2-g][1]benzopyran-7-one,} 3-(aminomethyl)-2,5, 9-trimethyl-, hydrochloride']","1","4"
"107680","3-(aminomethyl)-2,5,9-trimethylfuro[3,2-g]chromen-7-one","CC1=CC(=O)OC2=C(C3=C(C=C12)C(=C(O3)C)CN)C","C15H15NO3","257.28","['Aminomethyltrioxsalen', '64358-50-5', "4'-Aminomethyl-4,5',8-trimethylpsoralen", '3-(Aminomethyl)-2,5,9-trimethyl-7H-furo[3,2-g]chromen-7-one', 'UNII-9RZS3WBN9X', '9RZS3WBN9X', '3-(aminomethyl)-2,5,9-trimethylfuro[3,2-g]chromen-7-one', '7H-Furo(3,2-g)(1)benzopyran-7-one, 3-(aminomethyl)-2,5,9-trimethyl-', 'Aminomethylpsoralen', '3-(Aminomethyl)-2,5,9-trimethyl-7H-furo(3,2-g)(1)benzopyran-7-one', '3-(Aminomethyl)-2,5,9-trimethyl-7H-furo[3,2-g][1]benzopyran-7-one', '5-Amtp', 'NSC291836', '3H-Amt', 'Aminomethyltrimethylpsoralen', "4'-aminomethyltrioxsalen", "(3H)4'-Aminomethyl-4,5',8-trimethylpsoralen", 'SCHEMBL410269', 'CHEMBL2009436', 'ZINC57192', 'DTXSID70982900', 'NCI60_002399', '3-(aminomethyl)-2,5,9-trimethyl-furo[3,2-g]chromen-7-one', '{7H-Furo[3,2-g][1]benzopyran-7-one,} 3-(aminomethyl)-2,5, 9-trimethyl-, hydrochloride']","1","4"
"107680","3-(aminomethyl)-2,5,9-trimethylfuro[3,2-g]chromen-7-one","CC1=CC(=O)OC2=C(C3=C(C=C12)C(=C(O3)C)CN)C","C15H15NO3","257.28","['Aminomethyltrioxsalen', '64358-50-5', "4'-Aminomethyl-4,5',8-trimethylpsoralen", '3-(Aminomethyl)-2,5,9-trimethyl-7H-furo[3,2-g]chromen-7-one', 'UNII-9RZS3WBN9X', '9RZS3WBN9X', '3-(aminomethyl)-2,5,9-trimethylfuro[3,2-g]chromen-7-one', '7H-Furo(3,2-g)(1)benzopyran-7-one, 3-(aminomethyl)-2,5,9-trimethyl-', 'Aminomethylpsoralen', '3-(Aminomethyl)-2,5,9-trimethyl-7H-furo(3,2-g)(1)benzopyran-7-one', '3-(Aminomethyl)-2,5,9-trimethyl-7H-furo[3,2-g][1]benzopyran-7-one', '5-Amtp', 'NSC291836', '3H-Amt', 'Aminomethyltrimethylpsoralen', "4'-aminomethyltrioxsalen", "(3H)4'-Aminomethyl-4,5',8-trimethylpsoralen", 'SCHEMBL410269', 'CHEMBL2009436', 'ZINC57192', 'DTXSID70982900', 'NCI60_002399', '3-(aminomethyl)-2,5,9-trimethyl-furo[3,2-g]chromen-7-one', '{7H-Furo[3,2-g][1]benzopyran-7-one,} 3-(aminomethyl)-2,5, 9-trimethyl-, hydrochloride']","1","4"
"107680","3-(aminomethyl)-2,5,9-trimethylfuro[3,2-g]chromen-7-one","CC1=CC(=O)OC2=C(C3=C(C=C12)C(=C(O3)C)CN)C","C15H15NO3","257.28","['Aminomethyltrioxsalen', '64358-50-5', "4'-Aminomethyl-4,5',8-trimethylpsoralen", '3-(Aminomethyl)-2,5,9-trimethyl-7H-furo[3,2-g]chromen-7-one', 'UNII-9RZS3WBN9X', '9RZS3WBN9X', '3-(aminomethyl)-2,5,9-trimethylfuro[3,2-g]chromen-7-one', '7H-Furo(3,2-g)(1)benzopyran-7-one, 3-(aminomethyl)-2,5,9-trimethyl-', 'Aminomethylpsoralen', '3-(Aminomethyl)-2,5,9-trimethyl-7H-furo(3,2-g)(1)benzopyran-7-one', '3-(Aminomethyl)-2,5,9-trimethyl-7H-furo[3,2-g][1]benzopyran-7-one', '5-Amtp', 'NSC291836', '3H-Amt', 'Aminomethyltrimethylpsoralen', "4'-aminomethyltrioxsalen", "(3H)4'-Aminomethyl-4,5',8-trimethylpsoralen", 'SCHEMBL410269', 'CHEMBL2009436', 'ZINC57192', 'DTXSID70982900', 'NCI60_002399', '3-(aminomethyl)-2,5,9-trimethyl-furo[3,2-g]chromen-7-one', '{7H-Furo[3,2-g][1]benzopyran-7-one,} 3-(aminomethyl)-2,5, 9-trimethyl-, hydrochloride']","1","4"
"107680","3-(aminomethyl)-2,5,9-trimethylfuro[3,2-g]chromen-7-one","CC1=CC(=O)OC2=C(C3=C(C=C12)C(=C(O3)C)CN)C","C15H15NO3","257.28","['Aminomethyltrioxsalen', '64358-50-5', "4'-Aminomethyl-4,5',8-trimethylpsoralen", '3-(Aminomethyl)-2,5,9-trimethyl-7H-furo[3,2-g]chromen-7-one', 'UNII-9RZS3WBN9X', '9RZS3WBN9X', '3-(aminomethyl)-2,5,9-trimethylfuro[3,2-g]chromen-7-one', '7H-Furo(3,2-g)(1)benzopyran-7-one, 3-(aminomethyl)-2,5,9-trimethyl-', 'Aminomethylpsoralen', '3-(Aminomethyl)-2,5,9-trimethyl-7H-furo(3,2-g)(1)benzopyran-7-one', '3-(Aminomethyl)-2,5,9-trimethyl-7H-furo[3,2-g][1]benzopyran-7-one', '5-Amtp', 'NSC291836', '3H-Amt', 'Aminomethyltrimethylpsoralen', "4'-aminomethyltrioxsalen", "(3H)4'-Aminomethyl-4,5',8-trimethylpsoralen", 'SCHEMBL410269', 'CHEMBL2009436', 'ZINC57192', 'DTXSID70982900', 'NCI60_002399', '3-(aminomethyl)-2,5,9-trimethyl-furo[3,2-g]chromen-7-one', '{7H-Furo[3,2-g][1]benzopyran-7-one,} 3-(aminomethyl)-2,5, 9-trimethyl-, hydrochloride']","1","4"
"107680","3-(aminomethyl)-2,5,9-trimethylfuro[3,2-g]chromen-7-one","CC1=CC(=O)OC2=C(C3=C(C=C12)C(=C(O3)C)CN)C","C15H15NO3","257.28","['Aminomethyltrioxsalen', '64358-50-5', "4'-Aminomethyl-4,5',8-trimethylpsoralen", '3-(Aminomethyl)-2,5,9-trimethyl-7H-furo[3,2-g]chromen-7-one', 'UNII-9RZS3WBN9X', '9RZS3WBN9X', '3-(aminomethyl)-2,5,9-trimethylfuro[3,2-g]chromen-7-one', '7H-Furo(3,2-g)(1)benzopyran-7-one, 3-(aminomethyl)-2,5,9-trimethyl-', 'Aminomethylpsoralen', '3-(Aminomethyl)-2,5,9-trimethyl-7H-furo(3,2-g)(1)benzopyran-7-one', '3-(Aminomethyl)-2,5,9-trimethyl-7H-furo[3,2-g][1]benzopyran-7-one', '5-Amtp', 'NSC291836', '3H-Amt', 'Aminomethyltrimethylpsoralen', "4'-aminomethyltrioxsalen", "(3H)4'-Aminomethyl-4,5',8-trimethylpsoralen", 'SCHEMBL410269', 'CHEMBL2009436', 'ZINC57192', 'DTXSID70982900', 'NCI60_002399', '3-(aminomethyl)-2,5,9-trimethyl-furo[3,2-g]chromen-7-one', '{7H-Furo[3,2-g][1]benzopyran-7-one,} 3-(aminomethyl)-2,5, 9-trimethyl-, hydrochloride']","1","4"
"107680","3-(aminomethyl)-2,5,9-trimethylfuro[3,2-g]chromen-7-one","CC1=CC(=O)OC2=C(C3=C(C=C12)C(=C(O3)C)CN)C","C15H15NO3","257.28","['Aminomethyltrioxsalen', '64358-50-5', "4'-Aminomethyl-4,5',8-trimethylpsoralen", '3-(Aminomethyl)-2,5,9-trimethyl-7H-furo[3,2-g]chromen-7-one', 'UNII-9RZS3WBN9X', '9RZS3WBN9X', '3-(aminomethyl)-2,5,9-trimethylfuro[3,2-g]chromen-7-one', '7H-Furo(3,2-g)(1)benzopyran-7-one, 3-(aminomethyl)-2,5,9-trimethyl-', 'Aminomethylpsoralen', '3-(Aminomethyl)-2,5,9-trimethyl-7H-furo(3,2-g)(1)benzopyran-7-one', '3-(Aminomethyl)-2,5,9-trimethyl-7H-furo[3,2-g][1]benzopyran-7-one', '5-Amtp', 'NSC291836', '3H-Amt', 'Aminomethyltrimethylpsoralen', "4'-aminomethyltrioxsalen", "(3H)4'-Aminomethyl-4,5',8-trimethylpsoralen", 'SCHEMBL410269', 'CHEMBL2009436', 'ZINC57192', 'DTXSID70982900', 'NCI60_002399', '3-(aminomethyl)-2,5,9-trimethyl-furo[3,2-g]chromen-7-one', '{7H-Furo[3,2-g][1]benzopyran-7-one,} 3-(aminomethyl)-2,5, 9-trimethyl-, hydrochloride']","1","4"
"107680","3-(aminomethyl)-2,5,9-trimethylfuro[3,2-g]chromen-7-one","CC1=CC(=O)OC2=C(C3=C(C=C12)C(=C(O3)C)CN)C","C15H15NO3","257.28","['Aminomethyltrioxsalen', '64358-50-5', "4'-Aminomethyl-4,5',8-trimethylpsoralen", '3-(Aminomethyl)-2,5,9-trimethyl-7H-furo[3,2-g]chromen-7-one', 'UNII-9RZS3WBN9X', '9RZS3WBN9X', '3-(aminomethyl)-2,5,9-trimethylfuro[3,2-g]chromen-7-one', '7H-Furo(3,2-g)(1)benzopyran-7-one, 3-(aminomethyl)-2,5,9-trimethyl-', 'Aminomethylpsoralen', '3-(Aminomethyl)-2,5,9-trimethyl-7H-furo(3,2-g)(1)benzopyran-7-one', '3-(Aminomethyl)-2,5,9-trimethyl-7H-furo[3,2-g][1]benzopyran-7-one', '5-Amtp', 'NSC291836', '3H-Amt', 'Aminomethyltrimethylpsoralen', "4'-aminomethyltrioxsalen", "(3H)4'-Aminomethyl-4,5',8-trimethylpsoralen", 'SCHEMBL410269', 'CHEMBL2009436', 'ZINC57192', 'DTXSID70982900', 'NCI60_002399', '3-(aminomethyl)-2,5,9-trimethyl-furo[3,2-g]chromen-7-one', '{7H-Furo[3,2-g][1]benzopyran-7-one,} 3-(aminomethyl)-2,5, 9-trimethyl-, hydrochloride']","1","4"
"107680","3-(aminomethyl)-2,5,9-trimethylfuro[3,2-g]chromen-7-one","CC1=CC(=O)OC2=C(C3=C(C=C12)C(=C(O3)C)CN)C","C15H15NO3","257.28","['Aminomethyltrioxsalen', '64358-50-5', "4'-Aminomethyl-4,5',8-trimethylpsoralen", '3-(Aminomethyl)-2,5,9-trimethyl-7H-furo[3,2-g]chromen-7-one', 'UNII-9RZS3WBN9X', '9RZS3WBN9X', '3-(aminomethyl)-2,5,9-trimethylfuro[3,2-g]chromen-7-one', '7H-Furo(3,2-g)(1)benzopyran-7-one, 3-(aminomethyl)-2,5,9-trimethyl-', 'Aminomethylpsoralen', '3-(Aminomethyl)-2,5,9-trimethyl-7H-furo(3,2-g)(1)benzopyran-7-one', '3-(Aminomethyl)-2,5,9-trimethyl-7H-furo[3,2-g][1]benzopyran-7-one', '5-Amtp', 'NSC291836', '3H-Amt', 'Aminomethyltrimethylpsoralen', "4'-aminomethyltrioxsalen", "(3H)4'-Aminomethyl-4,5',8-trimethylpsoralen", 'SCHEMBL410269', 'CHEMBL2009436', 'ZINC57192', 'DTXSID70982900', 'NCI60_002399', '3-(aminomethyl)-2,5,9-trimethyl-furo[3,2-g]chromen-7-one', '{7H-Furo[3,2-g][1]benzopyran-7-one,} 3-(aminomethyl)-2,5, 9-trimethyl-, hydrochloride']","1","4"
"107680","3-(aminomethyl)-2,5,9-trimethylfuro[3,2-g]chromen-7-one","CC1=CC(=O)OC2=C(C3=C(C=C12)C(=C(O3)C)CN)C","C15H15NO3","257.28","['Aminomethyltrioxsalen', '64358-50-5', "4'-Aminomethyl-4,5',8-trimethylpsoralen", '3-(Aminomethyl)-2,5,9-trimethyl-7H-furo[3,2-g]chromen-7-one', 'UNII-9RZS3WBN9X', '9RZS3WBN9X', '3-(aminomethyl)-2,5,9-trimethylfuro[3,2-g]chromen-7-one', '7H-Furo(3,2-g)(1)benzopyran-7-one, 3-(aminomethyl)-2,5,9-trimethyl-', 'Aminomethylpsoralen', '3-(Aminomethyl)-2,5,9-trimethyl-7H-furo(3,2-g)(1)benzopyran-7-one', '3-(Aminomethyl)-2,5,9-trimethyl-7H-furo[3,2-g][1]benzopyran-7-one', '5-Amtp', 'NSC291836', '3H-Amt', 'Aminomethyltrimethylpsoralen', "4'-aminomethyltrioxsalen", "(3H)4'-Aminomethyl-4,5',8-trimethylpsoralen", 'SCHEMBL410269', 'CHEMBL2009436', 'ZINC57192', 'DTXSID70982900', 'NCI60_002399', '3-(aminomethyl)-2,5,9-trimethyl-furo[3,2-g]chromen-7-one', '{7H-Furo[3,2-g][1]benzopyran-7-one,} 3-(aminomethyl)-2,5, 9-trimethyl-, hydrochloride']","1","4"
"107680","3-(aminomethyl)-2,5,9-trimethylfuro[3,2-g]chromen-7-one","CC1=CC(=O)OC2=C(C3=C(C=C12)C(=C(O3)C)CN)C","C15H15NO3","257.28","['Aminomethyltrioxsalen', '64358-50-5', "4'-Aminomethyl-4,5',8-trimethylpsoralen", '3-(Aminomethyl)-2,5,9-trimethyl-7H-furo[3,2-g]chromen-7-one', 'UNII-9RZS3WBN9X', '9RZS3WBN9X', '3-(aminomethyl)-2,5,9-trimethylfuro[3,2-g]chromen-7-one', '7H-Furo(3,2-g)(1)benzopyran-7-one, 3-(aminomethyl)-2,5,9-trimethyl-', 'Aminomethylpsoralen', '3-(Aminomethyl)-2,5,9-trimethyl-7H-furo(3,2-g)(1)benzopyran-7-one', '3-(Aminomethyl)-2,5,9-trimethyl-7H-furo[3,2-g][1]benzopyran-7-one', '5-Amtp', 'NSC291836', '3H-Amt', 'Aminomethyltrimethylpsoralen', "4'-aminomethyltrioxsalen", "(3H)4'-Aminomethyl-4,5',8-trimethylpsoralen", 'SCHEMBL410269', 'CHEMBL2009436', 'ZINC57192', 'DTXSID70982900', 'NCI60_002399', '3-(aminomethyl)-2,5,9-trimethyl-furo[3,2-g]chromen-7-one', '{7H-Furo[3,2-g][1]benzopyran-7-one,} 3-(aminomethyl)-2,5, 9-trimethyl-, hydrochloride']","1","4"
"107680","3-(aminomethyl)-2,5,9-trimethylfuro[3,2-g]chromen-7-one","CC1=CC(=O)OC2=C(C3=C(C=C12)C(=C(O3)C)CN)C","C15H15NO3","257.28","['Aminomethyltrioxsalen', '64358-50-5', "4'-Aminomethyl-4,5',8-trimethylpsoralen", '3-(Aminomethyl)-2,5,9-trimethyl-7H-furo[3,2-g]chromen-7-one', 'UNII-9RZS3WBN9X', '9RZS3WBN9X', '3-(aminomethyl)-2,5,9-trimethylfuro[3,2-g]chromen-7-one', '7H-Furo(3,2-g)(1)benzopyran-7-one, 3-(aminomethyl)-2,5,9-trimethyl-', 'Aminomethylpsoralen', '3-(Aminomethyl)-2,5,9-trimethyl-7H-furo(3,2-g)(1)benzopyran-7-one', '3-(Aminomethyl)-2,5,9-trimethyl-7H-furo[3,2-g][1]benzopyran-7-one', '5-Amtp', 'NSC291836', '3H-Amt', 'Aminomethyltrimethylpsoralen', "4'-aminomethyltrioxsalen", "(3H)4'-Aminomethyl-4,5',8-trimethylpsoralen", 'SCHEMBL410269', 'CHEMBL2009436', 'ZINC57192', 'DTXSID70982900', 'NCI60_002399', '3-(aminomethyl)-2,5,9-trimethyl-furo[3,2-g]chromen-7-one', '{7H-Furo[3,2-g][1]benzopyran-7-one,} 3-(aminomethyl)-2,5, 9-trimethyl-, hydrochloride']","1","4"
